epoch,train_loss,val_loss,val_accuracy,val_f1_score
1,0.48265200707733824,0.2786063253879547,0.5048543689320388,0.6083650190114068
2,0.22075302264654156,0.1866426318883896,0.5048543689320388,0.6083650190114068
