epoch,train_loss,val_loss,val_accuracy,val_f1_score
1,0.42461244619754634,0.14599254445234935,0.48733333333333334,0.6722710163111669
2,0.1271712165637747,0.19356719740231831,0.4543333333333333,0.6733127305353405
3,0.10551799729009402,0.6850516599019368,0.07766666666666666,0.296987531944552
4,0.0975710065086818,0.1383865909576416,0.5446666666666666,0.7423913043478261
5,0.0884282838463218,0.15527709345022836,0.55,0.7385534967124925
6,0.0823827949856931,0.4896619680722554,0.13633333333333333,0.40305486284289277
